                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.1073,                0.87433,                0.88484,                0.89344,                0.66667,                0.80644,                 0.2694,                 2.3178,                 1.9541,                 1.3121,              0.0009902,              0.0009902,              0.0009902
                    155,                 1.0181,                 1.0658,                 1.0751,                0.89344,                0.66667,                0.80644,                 0.2694,                 2.3178,                 1.9541,                 1.3121,              0.0009836,              0.0009836,              0.0009836
                    156,                 1.1057,                0.94111,                0.95797,                 0.8612,                0.66667,                0.85339,                0.29326,                 2.3959,                 1.7168,                  1.335,               0.000977,               0.000977,               0.000977
                    157,                 1.1174,                 0.8196,                0.89624,                 0.8612,                0.66667,                0.85339,                0.29326,                 2.3959,                 1.7168,                  1.335,              0.0009704,              0.0009704,              0.0009704
                    158,                0.90988,                0.87143,                0.94104,                 0.8612,                0.66667,                0.85339,                0.29326,                 2.3959,                 1.7168,                  1.335,              0.0009638,              0.0009638,              0.0009638
                    159,                 1.0016,                0.80273,                 0.8767,                 0.8612,                0.66667,                0.85339,                0.29326,                 2.3959,                 1.7168,                  1.335,              0.0009572,              0.0009572,              0.0009572
                    160,                0.98493,                0.79049,                0.89942,                0.87348,                0.76767,                0.91377,                0.33155,                 2.3689,                 1.4845,                 1.3437,              0.0009506,              0.0009506,              0.0009506
                    161,                0.99297,                 0.8121,                 0.9483,                0.87348,                0.76767,                0.91377,                0.33155,                 2.3689,                 1.4845,                 1.3437,               0.000944,               0.000944,               0.000944
                    162,                 1.1036,                0.87062,                0.88165,                0.87348,                0.76767,                0.91377,                0.33155,                 2.3689,                 1.4845,                 1.3437,              0.0009374,              0.0009374,              0.0009374
                    163,                 1.1727,                0.80059,                0.89962,                0.87348,                0.76767,                0.91377,                0.33155,                 2.3689,                 1.4845,                 1.3437,              0.0009308,              0.0009308,              0.0009308
                    164,                0.96952,                0.87963,                0.92604,                0.86501,                0.83333,                0.93433,                0.38186,                 2.1726,                 1.2985,                 1.2621,              0.0009242,              0.0009242,              0.0009242
                    165,                0.99884,                0.75889,                0.93189,                0.86501,                0.83333,                0.93433,                0.38186,                 2.1726,                 1.2985,                 1.2621,              0.0009176,              0.0009176,              0.0009176
                    166,                  1.012,                0.83437,                0.89331,                0.86501,                0.83333,                0.93433,                0.38186,                 2.1726,                 1.2985,                 1.2621,               0.000911,               0.000911,               0.000911
                    167,                0.89715,                0.84976,                 1.0522,                0.86501,                0.83333,                0.93433,                0.38186,                 2.1726,                 1.2985,                 1.2621,              0.0009044,              0.0009044,              0.0009044
                    168,                0.81992,                0.81419,                0.88687,                0.93586,                 0.8114,                0.94858,                0.43844,                  1.975,                 1.1904,                 1.1852,              0.0008978,              0.0008978,              0.0008978
                    169,                0.94887,                0.75643,                0.89149,                0.93586,                 0.8114,                0.94858,                0.43844,                  1.975,                 1.1904,                 1.1852,              0.0008912,              0.0008912,              0.0008912
                    170,                  1.096,                0.83777,                 1.0039,                0.93586,                 0.8114,                0.94858,                0.43844,                  1.975,                 1.1904,                 1.1852,              0.0008846,              0.0008846,              0.0008846
                    171,                0.90321,                0.80964,                0.87481,                0.93586,                 0.8114,                0.94858,                0.43844,                  1.975,                 1.1904,                 1.1852,               0.000878,               0.000878,               0.000878
                    172,                0.74831,                0.73238,                 0.9112,                0.76318,                0.89543,                0.92874,                0.41026,                 2.0322,                 1.1948,                 1.2192,              0.0008714,              0.0008714,              0.0008714
                    173,                 0.9788,                0.81361,                0.96543,                0.76318,                0.89543,                0.92874,                0.41026,                 2.0322,                 1.1948,                 1.2192,              0.0008648,              0.0008648,              0.0008648
                    174,                0.89847,                0.70628,                0.86652,                0.76318,                0.89543,                0.92874,                0.41026,                 2.0322,                 1.1948,                 1.2192,              0.0008582,              0.0008582,              0.0008582
                    175,                 1.0619,                0.80908,                0.92899,                0.76318,                0.89543,                0.92874,                0.41026,                 2.0322,                 1.1948,                 1.2192,              0.0008516,              0.0008516,              0.0008516
                    176,                0.86128,                0.73859,                 0.9033,                0.87549,                0.88889,                0.91841,                0.37361,                 2.1627,                 1.2875,                 1.2924,               0.000845,               0.000845,               0.000845
                    177,                0.78589,                0.69162,                0.85789,                0.87549,                0.88889,                0.91841,                0.37361,                 2.1627,                 1.2875,                 1.2924,              0.0008384,              0.0008384,              0.0008384
                    178,                 0.7258,                0.65282,                0.88981,                0.87549,                0.88889,                0.91841,                0.37361,                 2.1627,                 1.2875,                 1.2924,              0.0008318,              0.0008318,              0.0008318
                    179,                0.81446,                0.71575,                0.89707,                0.87549,                0.88889,                0.91841,                0.37361,                 2.1627,                 1.2875,                 1.2924,              0.0008252,              0.0008252,              0.0008252
                    180,                 1.0111,                0.84856,                0.90669,                0.92989,                0.88889,                0.93075,                0.35629,                 2.2141,                 1.3605,                 1.3039,              0.0008186,              0.0008186,              0.0008186
                    181,                0.71751,                0.70294,                0.89162,                0.92989,                0.88889,                0.93075,                0.35629,                 2.2141,                 1.3605,                 1.3039,               0.000812,               0.000812,               0.000812
                    182,                0.96104,                0.72831,                0.89545,                0.92989,                0.88889,                0.93075,                0.35629,                 2.2141,                 1.3605,                 1.3039,              0.0008054,              0.0008054,              0.0008054
                    183,                0.67858,                0.73619,                0.86651,                0.92989,                0.88889,                0.93075,                0.35629,                 2.2141,                 1.3605,                 1.3039,              0.0007988,              0.0007988,              0.0007988
                    184,                0.77265,                0.74915,                0.88277,                      1,                0.83156,                0.92917,                0.38144,                 2.0975,                 1.3052,                  1.218,              0.0007922,              0.0007922,              0.0007922
                    185,                0.85726,                0.69407,                0.87196,                      1,                0.83156,                0.92917,                0.38144,                 2.0975,                 1.3052,                  1.218,              0.0007856,              0.0007856,              0.0007856
                    186,                0.84781,                0.75519,                0.80015,                      1,                0.83156,                0.92917,                0.38144,                 2.0975,                 1.3052,                  1.218,               0.000779,               0.000779,               0.000779
                    187,                0.91178,                0.74226,                0.88778,                      1,                0.83156,                0.92917,                0.38144,                 2.0975,                 1.3052,                  1.218,              0.0007724,              0.0007724,              0.0007724
                    188,                0.89234,                0.77325,                0.85804,                0.88735,                0.88889,                0.92746,                0.39822,                 2.0101,                 1.2163,                 1.1631,              0.0007658,              0.0007658,              0.0007658
                    189,                0.87209,                 0.7786,                0.89385,                0.88735,                0.88889,                0.92746,                0.39822,                 2.0101,                 1.2163,                 1.1631,              0.0007592,              0.0007592,              0.0007592
                    190,                 0.7924,                 0.7023,                0.91606,                0.88735,                0.88889,                0.92746,                0.39822,                 2.0101,                 1.2163,                 1.1631,              0.0007526,              0.0007526,              0.0007526
                    191,                0.83692,                0.65681,                0.90335,                0.88735,                0.88889,                0.92746,                0.39822,                 2.0101,                 1.2163,                 1.1631,               0.000746,               0.000746,               0.000746
                    192,                0.70352,                0.69445,                0.88181,                0.94058,                0.87982,                0.95721,                0.43195,                      2,                 1.1253,                 1.1563,              0.0007394,              0.0007394,              0.0007394
                    193,                0.97325,                0.74382,                0.93351,                0.94058,                0.87982,                0.95721,                0.43195,                      2,                 1.1253,                 1.1563,              0.0007328,              0.0007328,              0.0007328
                    194,                0.89178,                0.68205,                0.87723,                0.94058,                0.87982,                0.95721,                0.43195,                      2,                 1.1253,                 1.1563,              0.0007262,              0.0007262,              0.0007262
                    195,                0.73686,                0.74272,                0.93359,                0.94058,                0.87982,                0.95721,                0.43195,                      2,                 1.1253,                 1.1563,              0.0007196,              0.0007196,              0.0007196
                    196,                0.77164,                0.67533,                0.83725,                0.84057,                0.87917,                0.94077,                0.38986,                 2.0504,                 1.1168,                 1.1922,               0.000713,               0.000713,               0.000713
                    197,                0.85118,                0.65874,                0.88698,                0.84057,                0.87917,                0.94077,                0.38986,                 2.0504,                 1.1168,                 1.1922,              0.0007064,              0.0007064,              0.0007064
                    198,                0.87893,                0.71998,                0.88026,                0.84057,                0.87917,                0.94077,                0.38986,                 2.0504,                 1.1168,                 1.1922,              0.0006998,              0.0006998,              0.0006998
                    199,                0.79188,                0.66768,                 0.9045,                0.84057,                0.87917,                0.94077,                0.38986,                 2.0504,                 1.1168,                 1.1922,              0.0006932,              0.0006932,              0.0006932
                    200,                0.75373,                0.64068,                0.82637,                0.80411,                0.91286,                0.93395,                0.39282,                 2.0652,                 1.1217,                 1.2083,              0.0006866,              0.0006866,              0.0006866
                    201,                0.86028,                0.68571,                0.87312,                0.80411,                0.91286,                0.93395,                0.39282,                 2.0652,                 1.1217,                 1.2083,                0.00068,                0.00068,                0.00068
                    202,                0.70515,                0.69867,                0.85104,                0.80411,                0.91286,                0.93395,                0.39282,                 2.0652,                 1.1217,                 1.2083,              0.0006734,              0.0006734,              0.0006734
                    203,                0.86367,                0.68246,                0.84459,                0.80411,                0.91286,                0.93395,                0.39282,                 2.0652,                 1.1217,                 1.2083,              0.0006668,              0.0006668,              0.0006668
                    204,                0.86079,                0.66565,                0.85712,                0.77884,                0.97883,                0.91769,                0.38714,                 2.0395,                 1.1546,                 1.2087,              0.0006602,              0.0006602,              0.0006602
                    205,                0.76613,                0.74516,                0.84148,                0.77884,                0.97883,                0.91769,                0.38714,                 2.0395,                 1.1546,                 1.2087,              0.0006536,              0.0006536,              0.0006536
                    206,                 0.8652,                0.61945,                0.87456,                0.77884,                0.97883,                0.91769,                0.38714,                 2.0395,                 1.1546,                 1.2087,               0.000647,               0.000647,               0.000647
                    207,                0.77872,                0.67258,                0.86274,                0.77884,                0.97883,                0.91769,                0.38714,                 2.0395,                 1.1546,                 1.2087,              0.0006404,              0.0006404,              0.0006404
                    208,                0.68757,                0.72182,                0.87612,                0.77678,                0.94444,                0.92301,                0.40681,                 2.0201,                 1.1229,                 1.1985,              0.0006338,              0.0006338,              0.0006338
                    209,                 0.6871,                0.62044,                0.80903,                0.77678,                0.94444,                0.92301,                0.40681,                 2.0201,                 1.1229,                 1.1985,              0.0006272,              0.0006272,              0.0006272
                    210,                0.77853,                0.68502,                0.86155,                0.77678,                0.94444,                0.92301,                0.40681,                 2.0201,                 1.1229,                 1.1985,              0.0006206,              0.0006206,              0.0006206
                    211,                 0.7818,                0.68095,                 0.8956,                0.77678,                0.94444,                0.92301,                0.40681,                 2.0201,                 1.1229,                 1.1985,               0.000614,               0.000614,               0.000614
                    212,                0.81747,                0.67508,                0.92001,                0.83542,                0.94444,                0.92405,                0.42305,                 1.9552,                  1.114,                 1.1761,              0.0006074,              0.0006074,              0.0006074
                    213,                0.65245,                0.65841,                0.87007,                0.83542,                0.94444,                0.92405,                0.42305,                 1.9552,                  1.114,                 1.1761,              0.0006008,              0.0006008,              0.0006008
                    214,                0.65156,                 0.6054,                0.84005,                0.83542,                0.94444,                0.92405,                0.42305,                 1.9552,                  1.114,                 1.1761,              0.0005942,              0.0005942,              0.0005942
                    215,                0.65462,                0.61161,                0.83419,                0.83542,                0.94444,                0.92405,                0.42305,                 1.9552,                  1.114,                 1.1761,              0.0005876,              0.0005876,              0.0005876
                    216,                0.74185,                0.66141,                0.86671,                0.88579,                0.94444,                0.95157,                0.41977,                 1.9734,                 1.1047,                 1.1894,               0.000581,               0.000581,               0.000581
                    217,                0.65136,                0.61103,                 0.8024,                0.88579,                0.94444,                0.95157,                0.41977,                 1.9734,                 1.1047,                 1.1894,              0.0005744,              0.0005744,              0.0005744
                    218,                0.78906,                0.72538,                0.94796,                0.88579,                0.94444,                0.95157,                0.41977,                 1.9734,                 1.1047,                 1.1894,              0.0005678,              0.0005678,              0.0005678
                    219,                0.80625,                 0.6781,                0.84609,                0.88579,                0.94444,                0.95157,                0.41977,                 1.9734,                 1.1047,                 1.1894,              0.0005612,              0.0005612,              0.0005612
                    220,                0.69938,                0.66782,                 0.8741,                0.89439,                0.94119,                0.95394,                0.41887,                 1.9872,                 1.0827,                 1.2063,              0.0005546,              0.0005546,              0.0005546
                    221,                0.64622,                0.61896,                0.82727,                0.89439,                0.94119,                0.95394,                0.41887,                 1.9872,                 1.0827,                 1.2063,               0.000548,               0.000548,               0.000548
                    222,                0.79902,                0.62009,                0.86956,                0.89439,                0.94119,                0.95394,                0.41887,                 1.9872,                 1.0827,                 1.2063,              0.0005414,              0.0005414,              0.0005414
                    223,                0.68447,                0.72179,                0.90618,                0.89439,                0.94119,                0.95394,                0.41887,                 1.9872,                 1.0827,                 1.2063,              0.0005348,              0.0005348,              0.0005348
                    224,                0.90418,                0.66854,                0.89846,                0.82948,                0.94444,                0.94827,                0.42109,                 1.9773,                  1.062,                 1.1854,              0.0005282,              0.0005282,              0.0005282
                    225,                0.72112,                0.67957,                0.81836,                0.82948,                0.94444,                0.94827,                0.42109,                 1.9773,                  1.062,                 1.1854,              0.0005216,              0.0005216,              0.0005216
                    226,                0.71668,                0.62565,                0.85593,                0.82948,                0.94444,                0.94827,                0.42109,                 1.9773,                  1.062,                 1.1854,               0.000515,               0.000515,               0.000515
                    227,                0.55362,                0.68659,                0.78946,                0.82948,                0.94444,                0.94827,                0.42109,                 1.9773,                  1.062,                 1.1854,              0.0005084,              0.0005084,              0.0005084
                    228,                0.71141,                0.61371,                0.86198,                0.84237,                0.94444,                0.94827,                0.42278,                 1.9685,                 1.0588,                 1.1773,              0.0005018,              0.0005018,              0.0005018
                    229,                0.70526,                 0.6302,                0.92196,                0.84237,                0.94444,                0.94827,                0.42278,                 1.9685,                 1.0588,                 1.1773,              0.0004952,              0.0004952,              0.0004952
                    230,                0.74444,                0.62069,                0.84063,                0.84237,                0.94444,                0.94827,                0.42278,                 1.9685,                 1.0588,                 1.1773,              0.0004886,              0.0004886,              0.0004886
                    231,                0.48945,                0.55841,                0.81001,                0.84237,                0.94444,                0.94827,                0.42278,                 1.9685,                 1.0588,                 1.1773,               0.000482,               0.000482,               0.000482
                    232,                0.74671,                0.62295,                0.87386,                0.84891,                0.93679,                0.94827,                0.41765,                 2.0147,                 1.0547,                 1.1993,              0.0004754,              0.0004754,              0.0004754
                    233,                0.77836,                0.68441,                0.85112,                0.84891,                0.93679,                0.94827,                0.41765,                 2.0147,                 1.0547,                 1.1993,              0.0004688,              0.0004688,              0.0004688
                    234,                0.86261,                0.67846,                0.88599,                0.84891,                0.93679,                0.94827,                0.41765,                 2.0147,                 1.0547,                 1.1993,              0.0004622,              0.0004622,              0.0004622
                    235,                0.61732,                 0.5933,                 0.8478,                0.84891,                0.93679,                0.94827,                0.41765,                 2.0147,                 1.0547,                 1.1993,              0.0004556,              0.0004556,              0.0004556
                    236,                0.50181,                0.57539,                0.85893,                0.84547,                0.94444,                0.94827,                0.39562,                 2.0409,                  1.054,                 1.2129,               0.000449,               0.000449,               0.000449
                    237,                0.70965,                0.59155,                0.90619,                0.84547,                0.94444,                0.94827,                0.39562,                 2.0409,                  1.054,                 1.2129,              0.0004424,              0.0004424,              0.0004424
                    238,                0.69779,                0.66063,                0.91404,                0.84547,                0.94444,                0.94827,                0.39562,                 2.0409,                  1.054,                 1.2129,              0.0004358,              0.0004358,              0.0004358
                    239,                0.73716,                0.59466,                0.77265,                0.84547,                0.94444,                0.94827,                0.39562,                 2.0409,                  1.054,                 1.2129,              0.0004292,              0.0004292,              0.0004292
                    240,                0.69313,                0.57935,                0.83868,                0.84637,                0.91893,                0.95644,                0.39826,                 2.0421,                  1.064,                 1.2096,              0.0004226,              0.0004226,              0.0004226
                    241,                0.48485,                0.59768,                0.91428,                0.84637,                0.91893,                0.95644,                0.39826,                 2.0421,                  1.064,                 1.2096,               0.000416,               0.000416,               0.000416
                    242,                0.66648,                0.62749,                0.87505,                0.84637,                0.91893,                0.95644,                0.39826,                 2.0421,                  1.064,                 1.2096,              0.0004094,              0.0004094,              0.0004094
                    243,                 0.6077,                 0.5981,                0.87542,                0.84637,                0.91893,                0.95644,                0.39826,                 2.0421,                  1.064,                 1.2096,              0.0004028,              0.0004028,              0.0004028
                    244,                0.59153,                0.56046,                0.82443,                 0.8455,                 0.9128,                0.95644,                0.40217,                 2.0085,                 1.0519,                 1.1973,              0.0003962,              0.0003962,              0.0003962
                    245,                0.70068,                0.61317,                0.85714,                 0.8455,                 0.9128,                0.95644,                0.40217,                 2.0085,                 1.0519,                 1.1973,              0.0003896,              0.0003896,              0.0003896
                    246,                 0.6557,                0.52975,                0.83786,                 0.8455,                 0.9128,                0.95644,                0.40217,                 2.0085,                 1.0519,                 1.1973,               0.000383,               0.000383,               0.000383
                    247,                0.78614,                 0.7014,                0.86308,                 0.8455,                 0.9128,                0.95644,                0.40217,                 2.0085,                 1.0519,                 1.1973,              0.0003764,              0.0003764,              0.0003764
                    248,                0.78233,                0.63535,                0.86503,                0.84163,                0.94444,                0.95644,                0.39864,                 1.9865,                 1.0424,                 1.1939,              0.0003698,              0.0003698,              0.0003698
                    249,                0.54193,                0.54309,                0.83534,                0.84163,                0.94444,                0.95644,                0.39864,                 1.9865,                 1.0424,                 1.1939,              0.0003632,              0.0003632,              0.0003632
                    250,                0.76438,                 0.6382,                0.95419,                0.84163,                0.94444,                0.95644,                0.39864,                 1.9865,                 1.0424,                 1.1939,              0.0003566,              0.0003566,              0.0003566
                    251,                0.64338,                0.61986,                0.82616,                0.84163,                0.94444,                0.95644,                0.39864,                 1.9865,                 1.0424,                 1.1939,                0.00035,                0.00035,                0.00035
                    252,                 0.6764,                0.56953,                0.83506,                0.84838,                0.94444,                0.95538,                0.40003,                 1.9958,                 1.0354,                    1.2,              0.0003434,              0.0003434,              0.0003434
                    253,                 0.5852,                0.62493,                 0.8185,                0.84838,                0.94444,                0.95538,                0.40003,                 1.9958,                 1.0354,                    1.2,              0.0003368,              0.0003368,              0.0003368
                    254,                0.67381,                0.57531,                0.86397,                0.84838,                0.94444,                0.95538,                0.40003,                 1.9958,                 1.0354,                    1.2,              0.0003302,              0.0003302,              0.0003302
                    255,                0.54612,                0.56401,                0.86488,                0.84838,                0.94444,                0.95538,                0.40003,                 1.9958,                 1.0354,                    1.2,              0.0003236,              0.0003236,              0.0003236
                    256,                0.52657,                0.50766,                0.85413,                0.85071,                0.94993,                0.95839,                0.40586,                 2.0029,                 1.0235,                 1.1959,               0.000317,               0.000317,               0.000317
                    257,                0.67428,                0.61127,                0.82982,                0.85071,                0.94993,                0.95839,                0.40586,                 2.0029,                 1.0235,                 1.1959,              0.0003104,              0.0003104,              0.0003104
                    258,                 0.6093,                0.55954,                0.87768,                0.85071,                0.94993,                0.95839,                0.40586,                 2.0029,                 1.0235,                 1.1959,              0.0003038,              0.0003038,              0.0003038
                    259,                0.58066,                0.56051,                0.85799,                0.85071,                0.94993,                0.95839,                0.40586,                 2.0029,                 1.0235,                 1.1959,              0.0002972,              0.0002972,              0.0002972
                    260,                0.62167,                0.56111,                0.82669,                0.84954,                0.94122,                0.95839,                0.41175,                 1.9898,                  1.009,                 1.1865,              0.0002906,              0.0002906,              0.0002906
                    261,                0.69265,                0.65411,                0.88708,                0.84954,                0.94122,                0.95839,                0.41175,                 1.9898,                  1.009,                 1.1865,               0.000284,               0.000284,               0.000284
                    262,                0.70392,                0.62633,                0.87116,                0.84954,                0.94122,                0.95839,                0.41175,                 1.9898,                  1.009,                 1.1865,              0.0002774,              0.0002774,              0.0002774
                    263,                0.71975,                0.57481,                0.86433,                0.84954,                0.94122,                0.95839,                0.41175,                 1.9898,                  1.009,                 1.1865,              0.0002708,              0.0002708,              0.0002708
                    264,                0.60686,                0.58746,                0.78834,                0.84808,                0.93091,                0.95442,                0.41447,                 2.0012,                 1.0072,                 1.1837,              0.0002642,              0.0002642,              0.0002642
                    265,                0.54921,                0.57875,                0.82164,                0.84808,                0.93091,                0.95442,                0.41447,                 2.0012,                 1.0072,                 1.1837,              0.0002576,              0.0002576,              0.0002576
                    266,                0.61264,                0.57772,                0.82539,                0.84808,                0.93091,                0.95442,                0.41447,                 2.0012,                 1.0072,                 1.1837,               0.000251,               0.000251,               0.000251
                    267,                0.57874,                0.58393,                0.88134,                0.84808,                0.93091,                0.95442,                0.41447,                 2.0012,                 1.0072,                 1.1837,              0.0002444,              0.0002444,              0.0002444
                    268,                0.59152,                0.55894,                0.84246,                0.84763,                0.92779,                0.94768,                0.40561,                 1.9995,                 1.0252,                 1.1798,              0.0002378,              0.0002378,              0.0002378
                    269,                0.53021,                0.58497,                0.83717,                0.84763,                0.92779,                0.94768,                0.40561,                 1.9995,                 1.0252,                 1.1798,              0.0002312,              0.0002312,              0.0002312
                    270,                0.59916,                0.63844,                0.83557,                0.84763,                0.92779,                0.94768,                0.40561,                 1.9995,                 1.0252,                 1.1798,              0.0002246,              0.0002246,              0.0002246
                    271,                0.64341,                0.53156,                 0.8107,                0.84763,                0.92779,                0.94768,                0.40561,                 1.9995,                 1.0252,                 1.1798,               0.000218,               0.000218,               0.000218
