                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 2.3279,                 1.5857,                 1.2293,                0.00333,                    0.5,                0.00292,                0.00145,                 2.3325,                 4.0988,                 2.6035,             0.00024885,             0.00024885,             0.00024885
                     15,                 2.1492,                 1.6018,                 1.2477,                0.00333,                    0.5,                0.00296,                0.00157,                 2.2676,                 4.1001,                 2.5821,             0.00026706,             0.00026706,             0.00026706
                     16,                 1.7737,                 1.2445,                 1.1691,                0.00333,                    0.5,                0.00293,                0.00156,                 2.1913,                 4.0818,                  2.546,             0.00028515,             0.00028515,             0.00028515
                     17,                 1.8121,                 1.2814,                  1.193,                0.00444,                0.66667,                0.00496,                0.00182,                 2.0998,                 4.0528,                 2.5202,              0.0003031,              0.0003031,              0.0003031
                     18,                 1.6939,                 1.2697,                 1.1494,                0.00444,                0.66667,                0.00496,                0.00182,                 2.0998,                 4.0528,                 2.5202,             0.00032093,             0.00032093,             0.00032093
                     19,                 1.7676,                 1.3232,                 1.2036,                0.00444,                0.66667,                 0.0053,                0.00172,                 2.0659,                 4.0252,                 2.4714,             0.00033862,             0.00033862,             0.00033862
                     20,                 1.9207,                 1.3052,                 1.2354,                0.00444,                0.66667,                 0.0053,                0.00172,                 2.0659,                 4.0252,                 2.4714,             0.00035617,             0.00035617,             0.00035617
                     21,                 1.8335,                 1.4476,                 1.1509,                0.00444,                0.66667,                0.00574,                0.00178,                 2.0677,                  3.965,                 2.4236,              0.0003736,              0.0003736,              0.0003736
                     22,                 1.6881,                 1.2722,                 1.1457,                0.00444,                0.66667,                0.00574,                0.00178,                 2.0677,                  3.965,                 2.4236,             0.00039089,             0.00039089,             0.00039089
                     23,                 1.8784,                 1.4682,                 1.1988,                0.00444,                0.66667,                0.00571,                 0.0025,                 2.1192,                 3.9215,                 2.3608,             0.00040806,             0.00040806,             0.00040806
                     24,                 1.7462,                 1.2424,                  1.122,                0.00444,                0.66667,                0.00571,                 0.0025,                 2.1192,                 3.9215,                 2.3608,             0.00042509,             0.00042509,             0.00042509
                     25,                 1.8867,                 1.3367,                 1.2462,                0.00556,                0.83333,                0.00739,                0.00298,                 2.1386,                 3.8424,                 2.2836,             0.00044198,             0.00044198,             0.00044198
                     26,                 1.6751,                 1.2322,                 1.1069,                0.00556,                0.83333,                0.00739,                0.00298,                 2.1386,                 3.8424,                 2.2836,             0.00045875,             0.00045875,             0.00045875
                     27,                 1.9834,                 1.4776,                 1.1495,                0.00556,                0.83333,                0.01291,                0.00616,                 2.1684,                 3.7428,                 2.2144,             0.00047538,             0.00047538,             0.00047538
                     28,                 1.9911,                 1.4535,                 1.0943,                0.00556,                0.83333,                0.01291,                0.00616,                 2.1684,                 3.7428,                 2.2144,             0.00049189,             0.00049189,             0.00049189
                     29,                 1.8886,                 1.4731,                  1.089,                0.00556,                0.83333,                0.08916,                0.05176,                 2.2033,                  3.691,                 2.1694,             0.00050826,             0.00050826,             0.00050826
                     30,                 1.6197,                 1.4271,                 1.0958,                0.00556,                0.83333,                0.08916,                0.05176,                 2.2033,                  3.691,                 2.1694,             0.00052449,             0.00052449,             0.00052449
                     31,                 1.5856,                 1.1681,                 1.0725,                0.00556,                0.83333,                 0.1714,                0.11775,                 2.1835,                 3.6798,                 2.1517,              0.0005406,              0.0005406,              0.0005406
                     32,                 1.5238,                 1.1421,                 1.0586,                0.00556,                0.83333,                 0.1714,                0.11775,                 2.1835,                 3.6798,                 2.1517,             0.00055657,             0.00055657,             0.00055657
                     33,                  1.583,                  1.254,                 1.0649,                0.00556,                0.83333,                0.17098,                 0.1015,                 2.1493,                 3.5688,                 2.0931,             0.00057242,             0.00057242,             0.00057242
                     34,                 1.5785,                 1.2004,                 1.0547,                0.00556,                0.83333,                0.17098,                 0.1015,                 2.1493,                 3.5688,                 2.0931,             0.00058813,             0.00058813,             0.00058813
                     35,                 1.8011,                 1.3071,                 1.0995,                0.00556,                0.83333,                0.17248,                0.08579,                 2.1518,                 3.5946,                 2.0934,              0.0006037,              0.0006037,              0.0006037
                     36,                 1.6774,                 1.1933,                 1.1277,                0.00556,                0.83333,                0.17248,                0.08579,                 2.1518,                 3.5946,                 2.0934,             0.00061915,             0.00061915,             0.00061915
                     37,                   1.64,                 1.1767,                 1.1659,                0.00556,                0.83333,                0.17387,                0.05265,                 2.2145,                 3.5156,                  2.091,             0.00063446,             0.00063446,             0.00063446
                     38,                 1.5483,                 1.1166,                0.98297,                0.00556,                0.83333,                0.17387,                0.05265,                 2.2145,                 3.5156,                  2.091,             0.00064965,             0.00064965,             0.00064965
                     39,                 1.4648,                 1.1114,                 1.0649,                0.61709,                0.28376,                0.22833,                0.04976,                 2.1945,                 3.4053,                 2.0975,              0.0006647,              0.0006647,              0.0006647
                     40,                 1.8007,                 1.3199,                 1.0745,                0.61709,                0.28376,                0.22833,                0.04976,                 2.1945,                 3.4053,                 2.0975,             0.00067961,             0.00067961,             0.00067961
                     41,                 1.4627,                 1.0809,                 1.0208,                0.39409,                0.13136,                 0.3587,                0.11434,                 2.1684,                 3.2907,                 2.0918,              0.0006944,              0.0006944,              0.0006944
                     42,                 1.5421,                  1.144,                 1.0383,                0.39409,                0.13136,                 0.3587,                0.11434,                 2.1684,                 3.2907,                 2.0918,             0.00070905,             0.00070905,             0.00070905
                     43,                 1.5876,                 1.3166,                 1.0775,                0.42942,                0.14314,                0.53554,                0.14826,                 2.0517,                 3.2826,                 2.0291,             0.00072358,             0.00072358,             0.00072358
                     44,                 1.4714,                 1.0943,                 1.0359,                0.42942,                0.14314,                0.53554,                0.14826,                 2.0517,                 3.2826,                 2.0291,             0.00073797,             0.00073797,             0.00073797
                     45,                 1.4691,                0.99633,                 1.0158,                 0.4841,                0.16137,                0.53555,                0.18263,                  1.936,                 3.2529,                 2.0105,             0.00075222,             0.00075222,             0.00075222
                     46,                 1.3336,                0.99243,                0.97776,                 0.4841,                0.16137,                0.53555,                0.18263,                  1.936,                 3.2529,                 2.0105,             0.00076635,             0.00076635,             0.00076635
                     47,                 1.6017,                 1.1263,                 1.1145,                0.64742,                0.31409,                0.53559,                0.10988,                 1.9987,                 3.2925,                 2.0133,             0.00078034,             0.00078034,             0.00078034
                     48,                  1.532,                 1.1844,                0.97537,                0.64742,                0.31409,                0.53559,                0.10988,                 1.9987,                 3.2925,                 2.0133,             0.00079421,             0.00079421,             0.00079421
                     49,                 1.6253,                 1.0897,                 1.1013,                0.58174,                0.24841,                0.53651,                0.09909,                 2.0723,                 3.1933,                  1.991,             0.00080794,             0.00080794,             0.00080794
                     50,                 1.7448,                  1.153,                 1.0498,                0.58174,                0.24841,                0.53651,                0.09909,                 2.0723,                 3.1933,                  1.991,             0.00082153,             0.00082153,             0.00082153
                     51,                 1.5279,                 1.1267,                  0.998,                0.61343,                 0.2801,                0.53669,                0.12557,                 2.0603,                 3.0955,                 1.9436,               0.000835,               0.000835,               0.000835
                     52,                  1.392,                0.95052,                 1.0365,                0.61343,                 0.2801,                0.53669,                0.12557,                 2.0603,                 3.0955,                 1.9436,             0.00084833,             0.00084833,             0.00084833
                     53,                 1.4927,                  1.055,                 1.1081,                0.61343,                 0.2801,                0.53669,                0.12557,                 2.0603,                 3.0955,                 1.9436,             0.00086154,             0.00086154,             0.00086154
                     54,                 1.6247,                 1.0824,                 1.1825,                0.99412,                0.66667,                0.73785,                0.24316,                 1.9576,                 2.7622,                 1.8194,             0.00087461,             0.00087461,             0.00087461
                     55,                 1.3773,                0.92981,                 1.0684,                0.99412,                0.66667,                0.73785,                0.24316,                 1.9576,                 2.7622,                 1.8194,             0.00088754,             0.00088754,             0.00088754
                     56,                 1.4924,                 1.0263,                 1.0143,                0.99412,                0.66667,                0.73785,                0.24316,                 1.9576,                 2.7622,                 1.8194,             0.00090035,             0.00090035,             0.00090035
                     57,                 1.4579,                 1.0094,                 1.0494,                      1,                0.74432,                  0.931,                0.35158,                 1.8134,                 2.5757,                 1.7082,             0.00091302,             0.00091302,             0.00091302
                     58,                 1.4803,                 1.0267,                 1.0758,                      1,                0.74432,                  0.931,                0.35158,                 1.8134,                 2.5757,                 1.7082,             0.00092557,             0.00092557,             0.00092557
                     59,                 1.3874,                 1.0482,                 1.0273,                      1,                0.74432,                  0.931,                0.35158,                 1.8134,                 2.5757,                 1.7082,             0.00093798,             0.00093798,             0.00093798
                     60,                 1.4292,                 1.0052,                 1.0211,                      1,                0.79718,                  0.995,                0.46196,                 1.7554,                 2.3502,                 1.6228,             0.00095025,             0.00095025,             0.00095025
                     61,                 1.3353,                0.94832,                 1.0493,                      1,                0.79718,                  0.995,                0.46196,                 1.7554,                 2.3502,                 1.6228,              0.0009624,              0.0009624,              0.0009624
                     62,                  1.577,                0.97262,                 1.0699,                      1,                0.79718,                  0.995,                0.46196,                 1.7554,                 2.3502,                 1.6228,             0.00097441,             0.00097441,             0.00097441
                     63,                 1.5751,                 1.0985,                 1.0545,                0.79449,                0.64829,                0.90071,                0.44765,                 1.8361,                 2.1623,                 1.5946,              0.0009863,              0.0009863,              0.0009863
                     64,                 1.4352,                 1.2318,                 1.0157,                0.79449,                0.64829,                0.90071,                0.44765,                 1.8361,                 2.1623,                 1.5946,             0.00099805,             0.00099805,             0.00099805
                     65,                 1.3879,                 1.0577,                0.98863,                0.79449,                0.64829,                0.90071,                0.44765,                 1.8361,                 2.1623,                 1.5946,              0.0010097,              0.0010097,              0.0010097
                     66,                 1.2898,                0.91767,                0.97277,                0.79729,                0.65765,                0.90071,                0.37155,                 1.9162,                 2.0542,                 1.5828,              0.0010211,              0.0010211,              0.0010211
                     67,                 1.4227,                0.95181,                0.97492,                0.79729,                0.65765,                0.90071,                0.37155,                 1.9162,                 2.0542,                 1.5828,              0.0010325,              0.0010325,              0.0010325
                     68,                 1.4687,                 1.0814,                 1.0612,                0.79729,                0.65765,                0.90071,                0.37155,                 1.9162,                 2.0542,                 1.5828,              0.0010437,              0.0010437,              0.0010437
                     69,                 1.5906,                 1.1906,                 1.1233,                0.79308,                 0.6436,                0.78589,                 0.3829,                 1.8595,                 2.0668,                 1.5447,              0.0010548,              0.0010548,              0.0010548
                     70,                 1.3874,                0.89403,                 1.0146,                0.79308,                 0.6436,                0.78589,                 0.3829,                 1.8595,                 2.0668,                 1.5447,              0.0010658,              0.0010658,              0.0010658
                     71,                 1.3359,                0.97563,                 1.0374,                0.79308,                 0.6436,                0.78589,                 0.3829,                 1.8595,                 2.0668,                 1.5447,              0.0010766,              0.0010766,              0.0010766
                     72,                 1.4842,                 1.0426,                 1.0445,                      1,                 0.8118,                0.97214,                0.40876,                 1.8494,                 2.0425,                 1.5224,              0.0010873,              0.0010873,              0.0010873
                     73,                 1.5751,                0.99706,                0.99434,                      1,                 0.8118,                0.97214,                0.40876,                 1.8494,                 2.0425,                 1.5224,              0.0010979,              0.0010979,              0.0010979
                     74,                 1.4908,                 1.0336,                0.95625,                      1,                 0.8118,                0.97214,                0.40876,                 1.8494,                 2.0425,                 1.5224,              0.0011083,              0.0011083,              0.0011083
                     75,                 1.5365,                  1.172,                0.98162,                      1,                0.81317,                0.97214,                0.38731,                 1.9261,                 1.9825,                 1.5066,              0.0011186,              0.0011186,              0.0011186
                     76,                 1.4291,                 1.0017,                0.98196,                      1,                0.81317,                0.97214,                0.38731,                 1.9261,                 1.9825,                 1.5066,              0.0011287,              0.0011287,              0.0011287
                     77,                 1.3863,                 0.9628,                0.96759,                      1,                0.81317,                0.97214,                0.38731,                 1.9261,                 1.9825,                 1.5066,              0.0011388,              0.0011388,              0.0011388
                     78,                 1.2335,                 0.9816,                0.99099,                      1,                0.83065,                  0.995,                0.33964,                 2.0269,                 1.9174,                 1.5201,              0.0011487,              0.0011487,              0.0011487
                     79,                 1.2768,                0.96443,                0.90809,                      1,                0.83065,                  0.995,                0.33964,                 2.0269,                 1.9174,                 1.5201,              0.0011585,              0.0011585,              0.0011585
                     80,                 1.2215,                0.87206,                0.95833,                      1,                0.83065,                  0.995,                0.33964,                 2.0269,                 1.9174,                 1.5201,              0.0011681,              0.0011681,              0.0011681
                     81,                 1.3772,                0.93783,                0.92104,                 0.7965,                0.83333,                0.77966,                0.30086,                 2.1024,                 1.7464,                 1.5466,              0.0011776,              0.0011776,              0.0011776
                     82,                 1.3296,                0.95297,                0.95662,                 0.7965,                0.83333,                0.77966,                0.30086,                 2.1024,                 1.7464,                 1.5466,               0.001187,               0.001187,               0.001187
                     83,                  1.471,                0.98034,                 1.0276,                 0.7965,                0.83333,                0.77966,                0.30086,                 2.1024,                 1.7464,                 1.5466,              0.0011962,              0.0011962,              0.0011962
                     84,                  1.365,                0.99264,                0.96562,                 0.8507,                0.95489,                0.92357,                0.38836,                 2.1187,                 1.6179,                 1.5846,              0.0012053,              0.0012053,              0.0012053
                     85,                 1.2075,                0.91308,                0.94974,                 0.8507,                0.95489,                0.92357,                0.38836,                 2.1187,                 1.6179,                 1.5846,              0.0012143,              0.0012143,              0.0012143
                     86,                 1.2429,                0.93716,                0.95929,                 0.8507,                0.95489,                0.92357,                0.38836,                 2.1187,                 1.6179,                 1.5846,              0.0012232,              0.0012232,              0.0012232
                     87,                 1.2967,                0.84454,                0.98887,                 0.8507,                0.95489,                0.92357,                0.38836,                 2.1187,                 1.6179,                 1.5846,              0.0012319,              0.0012319,              0.0012319
                     88,                 1.5111,                 1.2747,                0.89742,                0.85192,                0.96347,                0.90071,                 0.3812,                 2.0422,                 1.4726,                  1.577,              0.0012404,              0.0012404,              0.0012404
                     89,                 1.5801,                0.95062,                 1.1062,                0.85192,                0.96347,                0.90071,                 0.3812,                 2.0422,                 1.4726,                  1.577,              0.0012489,              0.0012489,              0.0012489
                     90,                 1.1805,                0.88655,                 0.9954,                0.85192,                0.96347,                0.90071,                 0.3812,                 2.0422,                 1.4726,                  1.577,              0.0012572,              0.0012572,              0.0012572
                     91,                 1.3959,                0.96978,                0.96641,                0.85192,                0.96347,                0.90071,                 0.3812,                 2.0422,                 1.4726,                  1.577,              0.0012654,              0.0012654,              0.0012654
                     92,                 1.1404,                0.97863,                 0.9427,                0.84312,                      1,                  0.995,                0.36835,                 1.9941,                 1.4994,                 1.5502,              0.0012735,              0.0012735,              0.0012735
                     93,                 1.2593,                0.86163,                0.97365,                0.84312,                      1,                  0.995,                0.36835,                 1.9941,                 1.4994,                 1.5502,              0.0012814,              0.0012814,              0.0012814
                     94,                 1.2554,                0.89008,                0.98238,                0.84312,                      1,                  0.995,                0.36835,                 1.9941,                 1.4994,                 1.5502,              0.0012892,              0.0012892,              0.0012892
                     95,                 1.2151,                0.80715,                0.95346,                0.84312,                      1,                  0.995,                0.36835,                 1.9941,                 1.4994,                 1.5502,              0.0012968,              0.0012968,              0.0012968
                     96,                 1.2034,                0.81713,                0.94938,                0.84196,                      1,                  0.995,                0.38905,                 1.9576,                 1.5778,                 1.5237,              0.0013044,              0.0013044,              0.0013044
                     97,                 1.3243,                0.87594,                0.99217,                0.84196,                      1,                  0.995,                0.38905,                 1.9576,                 1.5778,                 1.5237,              0.0013117,              0.0013117,              0.0013117
                     98,                 1.3907,                 1.0603,                0.99727,                0.84196,                      1,                  0.995,                0.38905,                 1.9576,                 1.5778,                 1.5237,               0.001319,               0.001319,               0.001319
                     99,                 1.2713,                0.82015,                0.97583,                0.84196,                      1,                  0.995,                0.38905,                 1.9576,                 1.5778,                 1.5237,              0.0013261,              0.0013261,              0.0013261
                    100,                 1.3712,                0.86761,                 1.0751,                0.78089,                0.83333,                   0.83,                0.33956,                  2.088,                 1.5973,                 1.5707,              0.0013331,              0.0013331,              0.0013331
                    101,                 1.3069,                0.92027,                0.89848,                0.78089,                0.83333,                   0.83,                0.33956,                  2.088,                 1.5973,                 1.5707,                0.00134,                0.00134,                0.00134
                    102,                  1.409,                 1.0935,                0.99741,                0.78089,                0.83333,                   0.83,                0.33956,                  2.088,                 1.5973,                 1.5707,              0.0013334,              0.0013334,              0.0013334
                    103,                 1.1835,                0.83783,                0.96595,                0.78089,                0.83333,                   0.83,                0.33956,                  2.088,                 1.5973,                 1.5707,              0.0013268,              0.0013268,              0.0013268
                    104,                 1.4402,                 1.0308,                 1.0339,                0.78013,                0.83333,                0.74155,                0.28687,                 2.2437,                 1.5666,                 1.5995,              0.0013202,              0.0013202,              0.0013202
                    105,                 1.3396,                0.91912,                 1.0066,                0.78013,                0.83333,                0.74155,                0.28687,                 2.2437,                 1.5666,                 1.5995,              0.0013136,              0.0013136,              0.0013136
                    106,                 1.3299,                0.90683,                0.91995,                0.78013,                0.83333,                0.74155,                0.28687,                 2.2437,                 1.5666,                 1.5995,               0.001307,               0.001307,               0.001307
                    107,                 1.3128,                 1.0397,                0.88336,                0.78013,                0.83333,                0.74155,                0.28687,                 2.2437,                 1.5666,                 1.5995,              0.0013004,              0.0013004,              0.0013004
                    108,                 1.1428,                0.86375,                0.90477,                0.80401,                0.83333,                0.73947,                0.30854,                  2.221,                  1.472,                 1.5977,              0.0012938,              0.0012938,              0.0012938
                    109,                 1.2158,                0.82478,                0.95711,                0.80401,                0.83333,                0.73947,                0.30854,                  2.221,                  1.472,                 1.5977,              0.0012872,              0.0012872,              0.0012872
                    110,                 1.2097,                0.82312,                 1.0279,                0.80401,                0.83333,                0.73947,                0.30854,                  2.221,                  1.472,                 1.5977,              0.0012806,              0.0012806,              0.0012806
                    111,                 1.1481,                0.83726,                0.87331,                0.80401,                0.83333,                0.73947,                0.30854,                  2.221,                  1.472,                 1.5977,               0.001274,               0.001274,               0.001274
                    112,                 1.2065,                0.83315,                0.96544,                0.81116,                0.83333,                0.77386,                0.33315,                  2.149,                  1.394,                 1.5755,              0.0012674,              0.0012674,              0.0012674
                    113,                 1.1038,                0.82501,                0.95783,                0.81116,                0.83333,                0.77386,                0.33315,                  2.149,                  1.394,                 1.5755,              0.0012608,              0.0012608,              0.0012608
                    114,                 1.3189,                0.79525,                0.93365,                0.81116,                0.83333,                0.77386,                0.33315,                  2.149,                  1.394,                 1.5755,              0.0012542,              0.0012542,              0.0012542
                    115,                 1.1817,                0.75402,                0.92306,                0.81116,                0.83333,                0.77386,                0.33315,                  2.149,                  1.394,                 1.5755,              0.0012476,              0.0012476,              0.0012476
                    116,                  1.157,                0.76002,                0.92548,                 0.9827,                      1,                  0.995,                 0.3493,                 2.1889,                 1.3496,                 1.5944,               0.001241,               0.001241,               0.001241
                    117,                 1.2211,                 0.7892,                0.99721,                 0.9827,                      1,                  0.995,                 0.3493,                 2.1889,                 1.3496,                 1.5944,              0.0012344,              0.0012344,              0.0012344
                    118,                 1.0886,                0.73817,                0.96443,                 0.9827,                      1,                  0.995,                 0.3493,                 2.1889,                 1.3496,                 1.5944,              0.0012278,              0.0012278,              0.0012278
                    119,                 1.2833,                0.90797,                0.88608,                 0.9827,                      1,                  0.995,                 0.3493,                 2.1889,                 1.3496,                 1.5944,              0.0012212,              0.0012212,              0.0012212
                    120,                 1.3688,                0.92814,                 0.9155,                      1,                0.98334,                  0.995,                0.31181,                  2.321,                 1.3158,                 1.6554,              0.0012146,              0.0012146,              0.0012146
                    121,                 1.2383,                0.85242,                 0.9275,                      1,                0.98334,                  0.995,                0.31181,                  2.321,                 1.3158,                 1.6554,               0.001208,               0.001208,               0.001208
                    122,                 1.2001,                0.77254,                0.94433,                      1,                0.98334,                  0.995,                0.31181,                  2.321,                 1.3158,                 1.6554,              0.0012014,              0.0012014,              0.0012014
                    123,                 1.1255,                0.74434,                0.94458,                      1,                0.98334,                  0.995,                0.31181,                  2.321,                 1.3158,                 1.6554,              0.0011948,              0.0011948,              0.0011948
                    124,                 1.2381,                0.82452,                0.89301,                      1,                0.97126,                  0.995,                0.32707,                 2.3388,                 1.3207,                 1.6562,              0.0011882,              0.0011882,              0.0011882
                    125,                 1.0986,                 0.8103,                0.98225,                      1,                0.97126,                  0.995,                0.32707,                 2.3388,                 1.3207,                 1.6562,              0.0011816,              0.0011816,              0.0011816
                    126,                0.98545,                0.76715,                0.85301,                      1,                0.97126,                  0.995,                0.32707,                 2.3388,                 1.3207,                 1.6562,               0.001175,               0.001175,               0.001175
                    127,                 1.3057,                0.81856,                0.99386,                      1,                0.97126,                  0.995,                0.32707,                 2.3388,                 1.3207,                 1.6562,              0.0011684,              0.0011684,              0.0011684
                    128,                 1.1602,                0.86799,                0.94067,                      1,                0.97181,                  0.995,                0.36015,                 2.2264,                 1.2676,                 1.6089,              0.0011618,              0.0011618,              0.0011618
                    129,                 1.2683,                0.80004,                 0.9668,                      1,                0.97181,                  0.995,                0.36015,                 2.2264,                 1.2676,                 1.6089,              0.0011552,              0.0011552,              0.0011552
                    130,                 1.0901,                0.73247,                0.90593,                      1,                0.97181,                  0.995,                0.36015,                 2.2264,                 1.2676,                 1.6089,              0.0011486,              0.0011486,              0.0011486
                    131,                 1.1713,                0.78856,                0.96521,                      1,                0.97181,                  0.995,                0.36015,                 2.2264,                 1.2676,                 1.6089,               0.001142,               0.001142,               0.001142
                    132,                  1.246,                 0.9265,                0.90725,                      1,                0.97129,                  0.995,                 0.3511,                 2.1778,                 1.2678,                 1.6073,              0.0011354,              0.0011354,              0.0011354
                    133,                 1.1337,                0.75879,                0.98011,                      1,                0.97129,                  0.995,                 0.3511,                 2.1778,                 1.2678,                 1.6073,              0.0011288,              0.0011288,              0.0011288
                    134,                 1.1417,                0.78478,                0.89456,                      1,                0.97129,                  0.995,                 0.3511,                 2.1778,                 1.2678,                 1.6073,              0.0011222,              0.0011222,              0.0011222
                    135,                 1.0392,                0.78854,                0.87988,                      1,                0.97129,                  0.995,                 0.3511,                 2.1778,                 1.2678,                 1.6073,              0.0011156,              0.0011156,              0.0011156
                    136,                 1.2281,                0.77592,                0.92804,                      1,                0.97416,                  0.995,                0.37005,                 2.2182,                 1.2922,                   1.66,               0.001109,               0.001109,               0.001109
                    137,                 1.0092,                0.74709,                0.89291,                      1,                0.97416,                  0.995,                0.37005,                 2.2182,                 1.2922,                   1.66,              0.0011024,              0.0011024,              0.0011024
                    138,                 1.0888,                0.79748,                0.90444,                      1,                0.97416,                  0.995,                0.37005,                 2.2182,                 1.2922,                   1.66,              0.0010958,              0.0010958,              0.0010958
                    139,                 1.1473,                0.75068,                0.91705,                      1,                0.97416,                  0.995,                0.37005,                 2.2182,                 1.2922,                   1.66,              0.0010892,              0.0010892,              0.0010892
                    140,                 1.0743,                0.75307,                0.89371,                      1,                0.97199,                  0.995,                0.36164,                  2.291,                 1.3818,                 1.7316,              0.0010826,              0.0010826,              0.0010826
                    141,                 1.3104,                0.85247,                0.97786,                      1,                0.97199,                  0.995,                0.36164,                  2.291,                 1.3818,                 1.7316,               0.001076,               0.001076,               0.001076
                    142,                 1.0564,                0.77389,                0.95445,                      1,                0.97199,                  0.995,                0.36164,                  2.291,                 1.3818,                 1.7316,              0.0010694,              0.0010694,              0.0010694
                    143,                 1.1105,                0.79654,                 0.9702,                      1,                0.97199,                  0.995,                0.36164,                  2.291,                 1.3818,                 1.7316,              0.0010628,              0.0010628,              0.0010628
                    144,                 1.0325,                0.73563,                0.89361,                      1,                0.97305,                  0.995,                0.33066,                 2.3175,                 1.4206,                 1.7675,              0.0010562,              0.0010562,              0.0010562
                    145,                 1.1366,                0.69973,                0.94767,                      1,                0.97305,                  0.995,                0.33066,                 2.3175,                 1.4206,                 1.7675,              0.0010496,              0.0010496,              0.0010496
                    146,                0.96777,                0.70737,                0.86465,                      1,                0.97305,                  0.995,                0.33066,                 2.3175,                 1.4206,                 1.7675,               0.001043,               0.001043,               0.001043
                    147,                 1.2239,                0.86121,                0.90977,                      1,                0.97305,                  0.995,                0.33066,                 2.3175,                 1.4206,                 1.7675,              0.0010364,              0.0010364,              0.0010364
                    148,                 1.0693,                0.75467,                0.90179,                      1,                0.95499,                  0.995,                0.36902,                 2.2525,                 1.3874,                  1.711,              0.0010298,              0.0010298,              0.0010298
                    149,                  1.111,                0.83409,                 0.9103,                      1,                0.95499,                  0.995,                0.36902,                 2.2525,                 1.3874,                  1.711,              0.0010232,              0.0010232,              0.0010232
                    150,                0.95862,                0.74099,                 0.8682,                      1,                0.95499,                  0.995,                0.36902,                 2.2525,                 1.3874,                  1.711,              0.0010166,              0.0010166,              0.0010166
                    151,                 1.0147,                0.69235,                0.87589,                      1,                0.95499,                  0.995,                0.36902,                 2.2525,                 1.3874,                  1.711,                0.00101,                0.00101,                0.00101
                    152,                 1.0521,                0.78782,                0.93791,                0.82892,                      1,                0.97214,                0.33174,                 2.2449,                 1.3421,                 1.6826,              0.0010034,              0.0010034,              0.0010034
                    153,                 1.1269,                0.87593,                 0.9158,                0.82892,                      1,                0.97214,                0.33174,                 2.2449,                 1.3421,                 1.6826,              0.0009968,              0.0009968,              0.0009968
                    154,                 1.0028,                0.71866,                0.86751,                0.82892,                      1,                0.97214,                0.33174,                 2.2449,                 1.3421,                 1.6826,              0.0009902,              0.0009902,              0.0009902
